collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_J,Economic activity (ISIC-Rev.4): J. Information and communication,,,,,,,,,2010,38,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_K,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,,,,,,,,,2010,26,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_L,Economic activity (ISIC-Rev.4): L. Real estate activities,,,,,,,,,2010,3,U,Unreliable,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_M,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",,,,,,,,,2010,78,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_N,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,,,,,,,,,2010,99,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_O,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,,,,,,,,,2010,46,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_P,Economic activity (ISIC-Rev.4): P. Education,,,,,,,,,2010,153,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_Q,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,,,,,,,,,2010,62,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_R,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",,,,,,,,,2010,36,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_S,Economic activity (ISIC-Rev.4): S. Other service activities,,,,,,,,,2010,112,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_T,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,,,,,,,,,2010,173,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_U,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,,,,,,,,,2010,1,U,Unreliable,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_ISIC4_X,Economic activity (ISIC-Rev.4): X. Not elsewhere classified,,,,,,,,,2010,,U,Unreliable,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,,,,,,,,,2010,4383,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,,,,,,,,,2010,41,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,,,,,,,,,2010,715,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,,,,,,,,,2010,262,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,,,,,,,,2010,55,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,,,,,,,2010,2377,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,,,,,,,,2010,928,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_AGGREGATE_X,Economic activity (Aggregate): Not classified,,,,,,,,,2010,5,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,,,,,,,,,2010,2417,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,,,,,,,,,2010,27,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,,,,,,,,,2010,454,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,,,,,,,,,2010,250,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,,,,,,,,2010,42,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,,,,,,,2010,1295,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,,,,,,,,2010,345,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_AGGREGATE_X,Economic activity (Aggregate): Not classified,,,,,,,,,2010,4,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,,,,,,,,,2010,1966,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,,,,,,,,,2010,15,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,,,,,,,,,2010,261,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,,,,,,,,,2010,12,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,,,,,,,,2010,13,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,,,,,,,,2010,1082,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,,,,,,,,2010,582,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_AGGREGATE_X,Economic activity (Aggregate): Not classified,,,,,,,,,2010,,U,Unreliable,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,,,,,,,,,2010,4383,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,,,,,,,,,2010,41,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,,,,,,,,,2010,4341,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,,,,,,,,,2010,1032,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_SECTOR_SER,Economic activity (Broad sector): Services,,,,,,,,,2010,3305,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,,,,,,,,,2010,5,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,,,,,,,,,2010,2417,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,,,,,,,,,2010,27,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,,,,,,,,,2010,2390,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,,,,,,,,,2010,746,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_SECTOR_SER,Economic activity (Broad sector): Services,,,,,,,,,2010,1640,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_M,Sex: Male,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,,,,,,,,,2010,4,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,,,,,,,,,2010,1966,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,,,,,,,,,2010,15,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,,,,,,,,,2010,1951,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,,,,,,,,,2010,286,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_SECTOR_SER,Economic activity (Broad sector): Services,,,,,,,,,2010,1665,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_F,Sex: Female,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,,,,,,,,,2010,,U,Unreliable,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_TOTAL,Economic activity (ISIC-Rev.4): Total,,,,,,,,,2011,4452,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_A,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,,,,,,,,,2011,39,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_B,Economic activity (ISIC-Rev.4): B. Mining and quarrying,,,,,,,,,2011,19,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_C,Economic activity (ISIC-Rev.4): C. Manufacturing,,,,,,,,,2011,742,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_D,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",,,,,,,,,2011,6,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_E,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",,,,,,,,,2011,24,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_F,Economic activity (ISIC-Rev.4): F. Construction,,,,,,,,,2011,310,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_G,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,,,,,,2011,1035,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_H,Economic activity (ISIC-Rev.4): H. Transportation and storage,,,,,,,,,2011,399,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_I,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,,,,,,,,,2011,315,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
YI,Yearly indicators,PER,Peru,BA:1532,PER - LFS - Encuesta permanente de Empleo (Urban),EMP_TEMP_SEX_ECO_NB,Employment by sex and economic activity (thousands),SEX_T,Sex: Total,ECO_ISIC4_J,Economic activity (ISIC-Rev.4): J. Information and communication,,,,,,,,,2011,78,,,,,,,R1:3513_S4:32,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area,
